customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_Score,segment
CUST001506,29,9,52904.59,5,5,5,555,Champions
CUST001507,18,9,69164.22,5,5,5,555,Champions
CUST001508,37,12,75400.07,5,5,5,555,Champions
CUST001509,94,11,58975.9,5,5,5,555,Champions
CUST001510,34,6,42000.0,5,5,5,555,Champions
CUST001511,39,11,66712.62,5,5,5,555,Champions
CUST001512,118,6,38075.479999999996,4,5,5,455,Champions
CUST001513,82,9,64873.42,5,5,5,555,Champions
CUST001514,26,11,70991.41,5,5,5,555,Champions
CUST001515,263,7,43832.89,3,5,5,355,Loyal Customers
CUST001516,29,11,72348.22,5,5,5,555,Champions
CUST001517,104,6,33648.83,5,5,5,555,Champions
CUST001518,41,8,62108.8,5,5,5,555,Champions
CUST001519,42,11,70984.3,5,5,5,555,Champions
CUST001520,51,8,58617.18,5,5,5,555,Champions
CUST001521,51,11,75000.0,5,5,5,555,Champions
CUST001522,276,10,63460.86,3,5,5,355,Loyal Customers
CUST001523,147,7,36139.12,4,5,5,455,Champions
CUST001524,115,6,44729.520000000004,4,5,5,455,Champions
CUST001525,139,9,49333.48,4,5,5,455,Champions
CUST001526,25,9,64033.17,5,5,5,555,Champions
CUST001527,267,6,46753.4,3,5,5,355,Loyal Customers
CUST001528,27,10,72162.67,5,5,5,555,Champions
CUST001529,23,10,70493.22,5,5,5,555,Champions
CUST001530,39,10,62964.56,5,5,5,555,Champions
CUST001531,29,11,78065.48999999999,5,5,5,555,Champions
CUST001532,54,6,40304.270000000004,5,5,5,555,Champions
CUST001533,29,8,47652.06,5,5,5,555,Champions
CUST001534,27,11,80582.53,5,5,5,555,Champions
CUST001535,53,6,39338.62,5,5,5,555,Champions
CUST001536,99,11,78487.08,5,5,5,555,Champions
CUST001537,375,7,53322.91,2,5,5,255,About to Sleep
CUST001538,25,8,49874.8,5,5,5,555,Champions
CUST001539,67,8,51414.36,5,5,5,555,Champions
CUST001540,29,10,70312.48,5,5,5,555,Champions
CUST001541,45,9,66793.98,5,5,5,555,Champions
CUST001542,131,10,62322.83,4,5,5,455,Champions
CUST001543,28,12,78259.81,5,5,5,555,Champions
CUST001544,12,7,39860.95,5,5,5,555,Champions
CUST001545,26,8,49122.89,5,5,5,555,Champions
CUST001546,98,10,76337.58,5,5,5,555,Champions
CUST001547,234,12,73576.0,3,5,5,355,Loyal Customers
CUST001548,155,12,79813.7,4,5,5,455,Champions
CUST001549,42,8,46231.21,5,5,5,555,Champions
CUST001550,61,8,46195.35,5,5,5,555,Champions
CUST001551,56,10,64423.29,5,5,5,555,Champions
CUST001552,48,10,55190.1,5,5,5,555,Champions
CUST001553,30,6,39005.770000000004,5,5,5,555,Champions
CUST001554,121,7,55206.18,4,5,5,455,Champions
CUST001555,203,8,55922.56,3,5,5,355,Loyal Customers
CUST001556,20,8,54244.04,5,5,5,555,Champions
CUST001557,91,12,72666.81,5,5,5,555,Champions
CUST001558,104,7,51000.0,5,5,5,555,Champions
CUST001559,59,12,76796.85,5,5,5,555,Champions
CUST001560,23,7,47000.0,5,5,5,555,Champions
CUST001561,107,9,65218.34,4,5,5,455,Champions
CUST001562,20,8,54924.53,5,5,5,555,Champions
CUST001563,72,8,47652.509999999995,5,5,5,555,Champions
CUST001564,282,7,47000.0,3,5,5,355,Loyal Customers
CUST001565,223,6,37864.91,3,5,5,355,Loyal Customers
CUST001566,43,12,68070.41,5,5,5,555,Champions
CUST001567,37,6,40772.67,5,5,5,555,Champions
CUST001568,333,7,45205.380000000005,2,5,5,255,About to Sleep
CUST001569,49,10,54000.0,5,5,5,555,Champions
CUST001570,53,9,49923.7,5,5,5,555,Champions
CUST001571,47,6,34000.0,5,5,5,555,Champions
CUST001572,30,9,54615.76,5,5,5,555,Champions
CUST001573,60,7,41030.01,5,5,5,555,Champions
CUST001574,63,10,70000.0,5,5,5,555,Champions
CUST001575,28,10,63550.04,5,5,5,555,Champions
CUST001576,147,7,46659.76,4,5,5,455,Champions
CUST001577,52,12,84560.12,5,5,5,555,Champions
CUST001578,22,10,56536.15,5,5,5,555,Champions
CUST001579,132,10,75116.65,4,5,5,455,Champions
CUST001580,43,12,83464.62,5,5,5,555,Champions
CUST001581,20,6,34113.5,5,5,5,555,Champions
CUST001582,54,10,68352.24,5,5,5,555,Champions
CUST001583,22,7,52548.44,5,5,5,555,Champions
CUST001584,60,6,46000.0,5,5,5,555,Champions
CUST001585,87,7,49276.85,5,5,5,555,Champions
CUST001586,57,6,38674.84,5,5,5,555,Champions
CUST001587,32,8,47117.55,5,5,5,555,Champions
CUST001588,43,7,43000.0,5,5,5,555,Champions
CUST001589,68,12,74761.5,5,5,5,555,Champions
CUST001590,195,6,45303.9,4,5,5,455,Champions
CUST001591,109,9,59997.33,4,5,5,455,Champions
CUST001592,26,11,70981.56,5,5,5,555,Champions
CUST001593,72,7,52394.49,5,5,5,555,Champions
CUST001594,10,6,48703.95,5,5,5,555,Champions
CUST001595,13,10,66549.98,5,5,5,555,Champions
CUST001596,34,8,56101.59,5,5,5,555,Champions
CUST001597,226,6,38993.78,3,5,5,355,Loyal Customers
CUST001598,34,12,75057.31,5,5,5,555,Champions
CUST001599,127,9,57599.93,4,5,5,455,Champions
CUST001600,38,9,66370.07,5,5,5,555,Champions
CUST001601,11,9,61383.65,5,5,5,555,Champions
CUST001602,40,6,38000.0,5,5,5,555,Champions
CUST001603,26,6,43309.19,5,5,5,555,Champions
CUST001604,44,6,39081.04,5,5,5,555,Champions
CUST001605,24,6,42000.0,5,5,5,555,Champions
CUST001606,33,10,62972.75,5,5,5,555,Champions
CUST001607,155,7,39097.619999999995,4,5,5,455,Champions
CUST001608,34,6,37831.24,5,5,5,555,Champions
CUST001609,54,6,32028.93,5,5,5,555,Champions
CUST001610,31,12,76812.68,5,5,5,555,Champions
CUST001611,85,8,44000.0,5,5,5,555,Champions
CUST001612,62,8,51841.3,5,5,5,555,Champions
CUST001613,40,7,53174.42,5,5,5,555,Champions
CUST001614,168,11,83308.4,4,5,5,455,Champions
CUST001615,111,6,35203.56,4,5,5,455,Champions
CUST001616,92,7,49177.16,5,5,5,555,Champions
CUST001617,35,10,65841.08,5,5,5,555,Champions
CUST001618,80,12,82607.56,5,5,5,555,Champions
CUST001619,218,7,41688.74,3,5,5,355,Loyal Customers
CUST001620,49,12,80414.14,5,5,5,555,Champions
CUST001621,8,12,74148.45,5,5,5,555,Champions
CUST001622,226,10,67499.03,3,5,5,355,Loyal Customers
CUST001623,276,9,67891.95,3,5,5,355,Loyal Customers
CUST001624,108,10,73289.17,4,5,5,455,Champions
CUST001625,58,8,54596.07,5,5,5,555,Champions
CUST001626,13,7,55434.93,5,5,5,555,Champions
CUST001627,85,9,52183.75,5,5,5,555,Champions
CUST001628,73,8,52177.92,5,5,5,555,Champions
CUST001629,39,12,77478.56,5,5,5,555,Champions
CUST001630,24,8,64850.869999999995,5,5,5,555,Champions
CUST001631,125,9,69017.70999999999,4,5,5,455,Champions
CUST001632,36,11,80945.07,5,5,5,555,Champions
CUST001633,53,12,75755.03,5,5,5,555,Champions
CUST001634,31,12,80406.23,5,5,5,555,Champions
CUST001635,137,12,81040.28,4,5,5,455,Champions
CUST001636,93,11,67669.42,5,5,5,555,Champions
CUST001637,149,6,42130.24,4,5,5,455,Champions
CUST001638,33,12,76124.91,5,5,5,555,Champions
CUST001639,44,11,69939.76000000001,5,5,5,555,Champions
CUST001640,93,7,49183.490000000005,5,5,5,555,Champions
CUST001641,79,7,43419.89,5,5,5,555,Champions
CUST001642,36,6,34153.979999999996,5,5,5,555,Champions
CUST001643,83,8,60274.42,5,5,5,555,Champions
CUST001644,38,9,61395.479999999996,5,5,5,555,Champions
CUST001645,63,11,79612.72,5,5,5,555,Champions
CUST001646,81,11,76907.61,5,5,5,555,Champions
CUST001647,108,11,66201.87,4,5,5,455,Champions
CUST001648,181,8,56000.0,4,5,5,455,Champions
CUST001649,49,7,51147.44,5,5,5,555,Champions
CUST001650,53,8,52414.09,5,5,5,555,Champions
CUST001651,32,8,50259.979999999996,5,5,5,555,Champions
CUST001652,25,11,72907.62,5,5,5,555,Champions
CUST001653,22,10,54564.66,5,5,5,555,Champions
CUST001654,71,8,55198.46,5,5,5,555,Champions
CUST001655,33,6,41749.0,5,5,5,555,Champions
CUST001656,47,8,61365.9,5,5,5,555,Champions
CUST001657,136,12,82003.77,4,5,5,455,Champions
CUST001658,4,12,84114.21,5,5,5,555,Champions
CUST001659,60,7,49671.79,5,5,5,555,Champions
CUST001660,291,6,43497.45,3,5,5,355,Loyal Customers
CUST001661,160,10,64766.83,4,5,5,455,Champions
CUST001662,14,9,55875.2,5,5,5,555,Champions
CUST001663,43,9,61764.67,5,5,5,555,Champions
CUST001664,56,12,77978.44,5,5,5,555,Champions
CUST001665,41,9,68024.86,5,5,5,555,Champions
CUST001666,121,8,47287.12,4,5,5,455,Champions
CUST001667,60,11,65621.14,5,5,5,555,Champions
CUST001668,322,7,44954.96,3,5,5,355,Loyal Customers
CUST001669,12,12,87326.04000000001,5,5,5,555,Champions
CUST001670,9,11,69521.96,5,5,5,555,Champions
CUST001671,40,7,48292.72,5,5,5,555,Champions
CUST001672,37,11,73304.03,5,5,5,555,Champions
CUST001673,67,11,70553.01,5,5,5,555,Champions
CUST001674,46,10,66412.68,5,5,5,555,Champions
CUST001675,29,12,94220.70999999999,5,5,5,555,Champions
CUST001676,82,6,38806.24,5,5,5,555,Champions
CUST001677,156,11,79444.22,4,5,5,455,Champions
CUST001678,17,10,58174.59,5,5,5,555,Champions
CUST001679,68,10,67690.81,5,5,5,555,Champions
CUST001680,209,7,42551.24,3,5,5,355,Loyal Customers
CUST001681,18,11,65968.95,5,5,5,555,Champions
CUST001682,33,11,73878.19,5,5,5,555,Champions
CUST001683,238,6,35953.11,3,5,5,355,Loyal Customers
CUST001684,36,6,42000.0,5,5,5,555,Champions
CUST001685,68,11,86273.11,5,5,5,555,Champions
CUST001686,54,6,46077.130000000005,5,5,5,555,Champions
CUST001687,23,12,85888.81,5,5,5,555,Champions
CUST001688,111,6,34008.18,4,5,5,455,Champions
CUST001689,117,9,61823.33,4,5,5,455,Champions
CUST001690,62,12,76176.9,5,5,5,555,Champions
CUST001691,61,12,80644.15,5,5,5,555,Champions
CUST001692,7,12,72705.31,5,5,5,555,Champions
CUST001693,30,6,42000.0,5,5,5,555,Champions
CUST001694,45,10,68070.61,5,5,5,555,Champions
CUST001695,40,9,60100.61,5,5,5,555,Champions
CUST001696,49,8,49938.93,5,5,5,555,Champions
CUST001697,102,12,80764.46,5,5,5,555,Champions
CUST001698,34,11,67904.44,5,5,5,555,Champions
CUST001699,47,12,78945.51,5,5,5,555,Champions
CUST001700,82,11,77186.95,5,5,5,555,Champions
CUST001701,114,6,38000.0,4,5,5,455,Champions
CUST001702,127,10,64878.62,4,5,5,455,Champions
CUST001703,98,9,58971.82,5,5,5,555,Champions
CUST001704,63,8,51317.29,5,5,5,555,Champions
CUST001705,2,9,53146.07,5,5,5,555,Champions
CUST001706,23,10,67604.62,5,5,5,555,Champions
CUST001707,45,11,88499.65,5,5,5,555,Champions
CUST001708,149,8,50160.78,4,5,5,455,Champions
CUST001709,14,9,56280.39,5,5,5,555,Champions
CUST001710,45,8,61034.21,5,5,5,555,Champions
CUST001711,8,6,45577.42,5,5,5,555,Champions
CUST001712,20,8,50703.479999999996,5,5,5,555,Champions
CUST001713,32,9,54941.61,5,5,5,555,Champions
CUST001714,204,11,72652.15,3,5,5,355,Loyal Customers
CUST001715,22,11,76831.69,5,5,5,555,Champions
CUST001716,58,11,68144.48,5,5,5,555,Champions
CUST001717,30,12,83235.28,5,5,5,555,Champions
CUST001718,77,9,61000.0,5,5,5,555,Champions
CUST001719,78,10,58341.7,5,5,5,555,Champions
CUST001720,46,8,45659.18,5,5,5,555,Champions
CUST001721,29,10,66352.37,5,5,5,555,Champions
CUST001722,97,7,52694.07,5,5,5,555,Champions
CUST001723,210,11,71693.11,3,5,5,355,Loyal Customers
CUST001724,57,6,47604.020000000004,5,5,5,555,Champions
CUST001725,164,11,75573.38,4,5,5,455,Champions
CUST001726,51,10,58000.0,5,5,5,555,Champions
CUST001727,45,8,56000.0,5,5,5,555,Champions
CUST001728,47,12,76766.23,5,5,5,555,Champions
CUST001729,33,12,72976.1,5,5,5,555,Champions
CUST001730,33,11,76816.1,5,5,5,555,Champions
CUST001731,8,11,65936.72,5,5,5,555,Champions
CUST001732,22,6,43520.03,5,5,5,555,Champions
CUST001733,35,11,73620.41,5,5,5,555,Champions
CUST001734,29,7,43885.12,5,5,5,555,Champions
CUST001735,98,7,46180.8,5,5,5,555,Champions
CUST001736,104,10,56712.31,5,5,5,555,Champions
CUST001737,87,8,64000.0,5,5,5,555,Champions
CUST001738,102,10,63942.84,5,5,5,555,Champions
CUST001739,28,12,80289.17,5,5,5,555,Champions
CUST001740,42,7,55204.59,5,5,5,555,Champions
CUST001741,30,10,66002.34,5,5,5,555,Champions
CUST001742,38,8,52301.3,5,5,5,555,Champions
CUST001743,39,12,77166.99,5,5,5,555,Champions
CUST001744,65,7,43000.0,5,5,5,555,Champions
CUST001745,39,11,77173.8,5,5,5,555,Champions
CUST001746,42,8,48034.46,5,5,5,555,Champions
CUST001747,111,12,80779.65,4,5,5,455,Champions
CUST001748,144,10,69175.68,4,5,5,455,Champions
CUST001749,50,6,42146.67,5,5,5,555,Champions
CUST001750,80,7,56290.34,5,5,5,555,Champions
CUST001751,41,12,81928.35,5,5,5,555,Champions
CUST001752,39,11,72053.36,5,5,5,555,Champions
CUST001753,61,10,68460.2,5,5,5,555,Champions
CUST001754,106,9,58954.8,4,5,5,455,Champions
CUST001755,125,6,41698.97,4,5,5,455,Champions
CUST001756,19,10,65897.17,5,5,5,555,Champions
CUST001757,39,12,70295.5,5,5,5,555,Champions
CUST001758,80,9,50140.130000000005,5,5,5,555,Champions
CUST001759,114,11,75893.63,4,5,5,455,Champions
CUST001760,65,11,61983.869999999995,5,5,5,555,Champions
CUST001761,261,6,38000.0,3,5,5,355,Loyal Customers
CUST001762,85,7,43000.0,5,5,5,555,Champions
CUST001763,70,11,74464.56,5,5,5,555,Champions
CUST001764,173,12,79855.41,4,5,5,455,Champions
CUST001765,71,9,57758.56,5,5,5,555,Champions
CUST001766,9,6,40689.29,5,5,5,555,Champions
CUST001767,66,11,65547.56,5,5,5,555,Champions
CUST001768,19,8,46460.76,5,5,5,555,Champions
CUST001769,101,10,72039.44,5,5,5,555,Champions
CUST001770,22,7,47180.119999999995,5,5,5,555,Champions
CUST001771,45,12,80065.67,5,5,5,555,Champions
CUST001772,72,9,73780.5,5,5,5,555,Champions
CUST001773,51,10,60142.66,5,5,5,555,Champions
CUST001774,29,11,67132.41,5,5,5,555,Champions
CUST001775,39,11,71302.32,5,5,5,555,Champions
CUST001776,31,10,62923.57,5,5,5,555,Champions
CUST001777,37,12,78117.42,5,5,5,555,Champions
CUST001778,17,9,53449.75,5,5,5,555,Champions
CUST001779,264,7,41689.38,3,5,5,355,Loyal Customers
CUST001780,65,7,40202.94,5,5,5,555,Champions
CUST001781,28,11,67524.29,5,5,5,555,Champions
CUST001782,13,6,36422.090000000004,5,5,5,555,Champions
CUST001783,64,12,66512.61,5,5,5,555,Champions
CUST001784,13,11,76327.97,5,5,5,555,Champions
CUST001785,83,8,48000.0,5,5,5,555,Champions
CUST001786,91,10,67692.86,5,5,5,555,Champions
CUST001787,32,9,52683.729999999996,5,5,5,555,Champions
CUST001788,55,7,48334.65,5,5,5,555,Champions
CUST001789,64,7,39737.01,5,5,5,555,Champions
CUST001790,23,7,42596.28,5,5,5,555,Champions
CUST001791,21,7,47000.0,5,5,5,555,Champions
CUST001792,236,6,42000.0,3,5,5,355,Loyal Customers
CUST001793,94,7,47185.24,5,5,5,555,Champions
CUST001794,224,10,64064.57,3,5,5,355,Loyal Customers
CUST001795,21,7,50099.08,5,5,5,555,Champions
CUST001796,60,7,43000.0,5,5,5,555,Champions
CUST001797,46,11,74541.53,5,5,5,555,Champions
CUST001798,58,10,69941.77,5,5,5,555,Champions
CUST001799,109,6,33846.82,4,5,5,455,Champions
CUST001800,18,10,65750.07,5,5,5,555,Champions
CUST001801,48,10,61349.34,5,5,5,555,Champions
CUST001802,82,10,70440.07,5,5,5,555,Champions
CUST001803,20,9,53739.78,5,5,5,555,Champions
CUST001804,52,12,84069.36,5,5,5,555,Champions
CUST001805,78,7,54116.3,5,5,5,555,Champions
CUST001806,57,10,66000.0,5,5,5,555,Champions
CUST001807,114,11,82136.20999999999,4,5,5,455,Champions
CUST001808,88,11,67630.14,5,5,5,555,Champions
CUST001809,111,7,50546.64,4,5,5,455,Champions
CUST001810,55,8,48781.37,5,5,5,555,Champions
CUST001811,81,10,65007.26,5,5,5,555,Champions
CUST001812,82,8,47934.16,5,5,5,555,Champions
CUST001813,97,6,50000.0,5,5,5,555,Champions
CUST001814,97,7,42134.0,5,5,5,555,Champions
CUST001815,48,9,53883.26,5,5,5,555,Champions
CUST001816,82,10,59909.41,5,5,5,555,Champions
CUST001817,49,10,57619.55,5,5,5,555,Champions
CUST001818,60,10,56964.53,5,5,5,555,Champions
CUST001819,33,12,73314.31,5,5,5,555,Champions
CUST001820,196,7,46154.01,4,5,5,455,Champions
CUST001821,18,6,40115.97,5,5,5,555,Champions
CUST001822,48,7,47861.64,5,5,5,555,Champions
CUST001823,86,8,48638.24,5,5,5,555,Champions
CUST001824,76,7,44762.97,5,5,5,555,Champions
CUST001825,51,7,53322.2,5,5,5,555,Champions
CUST001826,46,6,45246.91,5,5,5,555,Champions
CUST001827,33,9,59194.08,5,5,5,555,Champions
CUST001828,15,12,76721.35,5,5,5,555,Champions
CUST001829,43,6,38983.130000000005,5,5,5,555,Champions
CUST001830,16,11,77576.04,5,5,5,555,Champions
CUST001831,17,12,67232.66,5,5,5,555,Champions
CUST001832,93,10,72468.41,5,5,5,555,Champions
CUST001833,11,8,66382.06,5,5,5,555,Champions
CUST001834,124,7,44924.27,4,5,5,455,Champions
CUST001835,221,7,40909.81,3,5,5,355,Loyal Customers
CUST001836,106,6,36586.66,4,5,5,455,Champions
CUST001837,102,6,35280.45,5,5,5,555,Champions
CUST001838,33,10,73464.52,5,5,5,555,Champions
CUST001839,28,7,39000.0,5,5,5,555,Champions
CUST001840,51,10,60892.5,5,5,5,555,Champions
CUST001841,58,8,56636.46,5,5,5,555,Champions
CUST001842,36,10,55070.520000000004,5,5,5,555,Champions
CUST001843,225,10,59937.57,3,5,5,355,Loyal Customers
CUST001844,17,10,61648.61,5,5,5,555,Champions
CUST001845,30,7,39596.52,5,5,5,555,Champions
CUST001846,47,12,85182.07,5,5,5,555,Champions
CUST001847,41,11,60892.71,5,5,5,555,Champions
CUST001848,73,9,60823.520000000004,5,5,5,555,Champions
CUST001849,32,12,79505.8,5,5,5,555,Champions
CUST001850,57,8,54590.479999999996,5,5,5,555,Champions
CUST001851,7,11,66117.79000000001,5,5,5,555,Champions
CUST001852,23,6,44050.87,5,5,5,555,Champions
CUST001853,81,10,65583.65,5,5,5,555,Champions
CUST001854,88,12,92362.83,5,5,5,555,Champions
CUST001855,36,8,47708.61,5,5,5,555,Champions
CUST001856,42,9,63800.33,5,5,5,555,Champions
CUST001857,47,12,78939.45,5,5,5,555,Champions
CUST001858,27,6,43987.89,5,5,5,555,Champions
CUST001859,128,8,45138.979999999996,4,5,5,455,Champions
CUST001860,21,11,74791.12,5,5,5,555,Champions
CUST001861,41,12,81024.13,5,5,5,555,Champions
CUST001862,81,11,69414.96,5,5,5,555,Champions
CUST001863,60,6,41047.62,5,5,5,555,Champions
CUST001864,191,12,82976.77,4,5,5,455,Champions
CUST001865,102,9,61339.39,5,5,5,555,Champions
CUST001866,8,7,51507.39,5,5,5,555,Champions
CUST001867,119,8,52859.99,4,5,5,455,Champions
CUST001868,128,9,61363.86,4,5,5,455,Champions
CUST001869,87,11,73595.75,5,5,5,555,Champions
CUST001870,80,9,59903.729999999996,5,5,5,555,Champions
CUST001871,76,9,59935.28,5,5,5,555,Champions
CUST001872,301,8,53173.979999999996,3,5,5,355,Loyal Customers
CUST001873,32,6,35608.16,5,5,5,555,Champions
CUST001874,112,10,56547.68,4,5,5,455,Champions
CUST001875,15,7,46993.57,5,5,5,555,Champions
CUST001876,73,8,53574.02,5,5,5,555,Champions
CUST001877,32,11,70853.5,5,5,5,555,Champions
CUST001878,230,7,42212.08,3,5,5,355,Loyal Customers
CUST001879,59,11,72554.78,5,5,5,555,Champions
CUST001880,157,10,67404.85,4,5,5,455,Champions
CUST001881,51,11,64514.17,5,5,5,555,Champions
CUST001882,60,9,54379.54,5,5,5,555,Champions
CUST001883,34,9,58054.77,5,5,5,555,Champions
CUST001884,27,8,53016.3,5,5,5,555,Champions
CUST001885,77,12,78713.53,5,5,5,555,Champions
CUST001886,130,12,75968.48,4,5,5,455,Champions
CUST001887,84,11,69964.61,5,5,5,555,Champions
CUST001888,38,11,74487.08,5,5,5,555,Champions
CUST001889,33,10,66592.31,5,5,5,555,Champions
CUST001890,36,8,45178.32,5,5,5,555,Champions
CUST001891,135,11,79766.46,4,5,5,455,Champions
CUST001892,27,6,34850.66,5,5,5,555,Champions
CUST001893,157,10,60167.8,4,5,5,455,Champions
CUST001894,83,6,31092.010000000002,5,5,5,555,Champions
CUST001895,56,8,43738.92,5,5,5,555,Champions
CUST001896,49,9,66276.59,5,5,5,555,Champions
CUST001897,27,11,71919.59,5,5,5,555,Champions
CUST001898,179,6,37873.19,4,5,5,455,Champions
CUST001899,84,10,57095.18,5,5,5,555,Champions
CUST001900,56,12,89523.08,5,5,5,555,Champions
CUST001901,39,10,68527.61,5,5,5,555,Champions
CUST001902,155,6,40904.89,4,5,5,455,Champions
CUST001903,30,10,73778.78,5,5,5,555,Champions
CUST001904,176,6,41185.72,4,5,5,455,Champions
CUST001905,47,7,55616.57,5,5,5,555,Champions
CUST001906,130,6,37212.520000000004,4,5,5,455,Champions
CUST001907,3,12,80000.0,5,5,5,555,Champions
CUST001908,49,10,62415.87,5,5,5,555,Champions
CUST001909,17,8,55257.380000000005,5,5,5,555,Champions
CUST001910,272,9,56189.78,3,5,5,355,Loyal Customers
CUST001911,60,10,67453.12,5,5,5,555,Champions
CUST001912,23,8,53359.43,5,5,5,555,Champions
CUST001913,45,7,45441.8,5,5,5,555,Champions
CUST001914,23,9,52755.78,5,5,5,555,Champions
CUST001915,20,11,79939.74,5,5,5,555,Champions
CUST001916,39,9,54732.17,5,5,5,555,Champions
CUST001917,81,10,69207.18,5,5,5,555,Champions
CUST001918,43,8,48193.01,5,5,5,555,Champions
CUST001919,69,8,54647.24,5,5,5,555,Champions
CUST001920,21,11,60275.64,5,5,5,555,Champions
CUST001921,6,11,70584.92,5,5,5,555,Champions
CUST001922,286,6,41586.83,3,5,5,355,Loyal Customers
CUST001923,36,12,70724.70999999999,5,5,5,555,Champions
CUST001924,21,6,38688.44,5,5,5,555,Champions
CUST001925,143,7,43000.0,4,5,5,455,Champions
CUST001926,51,7,49335.1,5,5,5,555,Champions
CUST001927,38,9,64556.15,5,5,5,555,Champions
CUST001928,37,11,79000.0,5,5,5,555,Champions
CUST001929,51,12,78851.19,5,5,5,555,Champions
CUST001930,14,12,85561.14,5,5,5,555,Champions
CUST001931,30,12,65478.14,5,5,5,555,Champions
CUST001932,49,10,66270.28,5,5,5,555,Champions
CUST001933,122,6,45301.54,4,5,5,455,Champions
CUST001934,60,9,58196.07,5,5,5,555,Champions
CUST001935,134,10,62407.65,4,5,5,455,Champions
CUST001936,156,10,60466.19,4,5,5,455,Champions
CUST001937,322,7,43328.38,3,5,5,355,Loyal Customers
CUST001938,253,6,38153.21,3,5,5,355,Loyal Customers
CUST001939,98,11,71255.56,5,5,5,555,Champions
CUST001940,89,10,69395.84,5,5,5,555,Champions
CUST001941,70,12,73645.06,5,5,5,555,Champions
CUST001942,39,7,41976.59,5,5,5,555,Champions
CUST001943,3,11,74202.27,5,5,5,555,Champions
CUST001944,60,8,53713.03,5,5,5,555,Champions
CUST001945,104,7,42493.39,5,5,5,555,Champions
CUST001946,48,9,57000.0,5,5,5,555,Champions
CUST001947,50,10,59333.96,5,5,5,555,Champions
CUST001948,82,8,46913.16,5,5,5,555,Champions
CUST001949,474,6,41976.65,2,5,5,255,About to Sleep
CUST001950,36,6,46966.09,5,5,5,555,Champions
CUST001951,84,9,55170.54,5,5,5,555,Champions
CUST001952,146,9,59407.67,4,5,5,455,Champions
CUST001953,71,9,61507.57,5,5,5,555,Champions
CUST001954,54,11,79448.44,5,5,5,555,Champions
CUST001955,127,11,79733.02,4,5,5,455,Champions
CUST001956,21,8,50364.56,5,5,5,555,Champions
CUST001957,82,11,67060.95,5,5,5,555,Champions
CUST001958,67,7,43351.36,5,5,5,555,Champions
CUST001959,50,10,62000.0,5,5,5,555,Champions
CUST001960,126,8,48900.16,4,5,5,455,Champions
CUST001961,158,11,81747.02,4,5,5,455,Champions
