customer_id,segment,join_date,city,preferred_channel,frequency_target,recency_target,aov_min,aov_max,product_variety,discount_prone
CUST001335,Champions,2022-05-13,Ahmedabad,Online,10,0,5000,9000,3,False
CUST001336,Champions,2022-06-22,Hyderabad,Mobile_App,8,24,5000,9000,4,False
CUST001337,Champions,2021-02-14,Mumbai,Mobile_App,10,6,5000,9000,4,False
CUST001338,Champions,2020-03-16,Kolkata,Mobile_App,9,24,5000,9000,5,False
CUST001339,Champions,2021-09-30,Delhi,Store,6,12,5000,9000,4,False
CUST001340,Champions,2020-12-13,Chennai,Store,7,19,5000,9000,5,False
CUST001341,Champions,2020-02-11,Mumbai,Store,7,22,5000,9000,4,False
CUST001342,Champions,2021-06-15,Ahmedabad,Store,10,28,5000,9000,5,False
CUST001343,Champions,2021-09-19,Chennai,Store,9,19,5000,9000,5,False
CUST001344,Champions,2021-08-30,Chennai,Mobile_App,12,16,5000,9000,5,False
CUST001345,Champions,2021-07-30,Hyderabad,Online,12,0,5000,9000,4,False
CUST001346,Champions,2020-04-22,Kolkata,Mobile_App,8,25,5000,9000,5,False
CUST001347,Champions,2021-10-06,Mumbai,Mobile_App,9,8,5000,9000,5,False
CUST001348,Champions,2022-03-05,Pune,Mobile_App,6,18,5000,9000,4,False
CUST001349,Champions,2021-10-06,Kolkata,Store,12,21,5000,9000,3,True
CUST001350,Champions,2021-12-18,Delhi,Store,6,14,5000,9000,4,False
CUST001351,Champions,2021-02-26,Pune,Online,10,24,5000,9000,5,False
CUST001352,Champions,2022-06-12,Mumbai,Mobile_App,7,16,5000,9000,3,False
CUST001353,Champions,2021-11-09,Ahmedabad,Mobile_App,9,10,5000,9000,3,False
CUST001354,Champions,2021-06-29,Chennai,Mobile_App,8,21,5000,9000,5,False
CUST001355,Champions,2022-04-02,Hyderabad,Mobile_App,9,6,5000,9000,3,False
CUST001356,Champions,2020-11-01,Pune,Online,12,9,5000,9000,5,False
CUST001357,Champions,2021-12-22,Ahmedabad,Online,9,11,5000,9000,5,False
CUST001358,Champions,2022-03-25,Hyderabad,Online,6,18,5000,9000,5,False
CUST001359,Champions,2021-02-08,Chennai,Store,8,1,5000,9000,4,False
CUST001360,Champions,2020-03-21,Chennai,Online,11,8,5000,9000,5,False
CUST001361,Champions,2020-07-25,Hyderabad,Mobile_App,11,8,5000,9000,3,False
CUST001362,Champions,2022-01-28,Pune,Store,6,21,5000,9000,5,False
CUST001363,Champions,2020-08-26,Mumbai,Store,9,10,5000,9000,5,False
CUST001364,Champions,2021-11-28,Bangalore,Store,10,29,5000,9000,3,False
CUST001365,Champions,2022-06-20,Ahmedabad,Online,11,6,5000,9000,4,False
CUST001366,Champions,2021-10-23,Mumbai,Store,11,18,5000,9000,3,False
CUST001367,Champions,2022-01-10,Mumbai,Store,9,28,5000,9000,3,False
CUST001368,Champions,2020-02-07,Kolkata,Online,7,29,5000,9000,5,False
CUST001369,Champions,2020-10-23,Mumbai,Store,8,18,5000,9000,5,False
CUST001370,Champions,2020-12-09,Hyderabad,Online,11,17,5000,9000,5,False
CUST001371,Champions,2020-05-17,Ahmedabad,Online,7,25,5000,9000,3,False
CUST001372,Champions,2022-01-18,Ahmedabad,Mobile_App,8,22,5000,9000,3,True
CUST001373,Champions,2020-12-11,Hyderabad,Mobile_App,11,24,5000,9000,3,False
CUST001374,Champions,2022-05-26,Kolkata,Online,10,10,5000,9000,3,False
CUST001375,Champions,2020-04-07,Bangalore,Store,9,10,5000,9000,3,True
CUST001376,Champions,2021-01-27,Pune,Online,12,8,5000,9000,4,False
CUST001377,Champions,2022-01-10,Mumbai,Online,11,11,5000,9000,5,False
CUST001378,Champions,2021-11-14,Delhi,Online,8,5,5000,9000,4,False
CUST001379,Champions,2022-06-28,Hyderabad,Mobile_App,6,20,5000,9000,4,False
CUST001380,Champions,2020-08-14,Pune,Store,9,4,5000,9000,4,False
CUST001381,Champions,2021-09-12,Chennai,Online,11,17,5000,9000,4,False
CUST001382,Champions,2022-04-01,Pune,Store,11,24,5000,9000,5,False
CUST001383,Champions,2020-03-24,Ahmedabad,Mobile_App,11,11,5000,9000,3,False
CUST001384,Champions,2020-04-24,Mumbai,Mobile_App,10,6,5000,9000,5,False
CUST001385,Champions,2020-06-17,Chennai,Mobile_App,9,3,5000,9000,5,False
CUST001386,Champions,2021-08-20,Ahmedabad,Store,10,14,5000,9000,3,False
CUST001387,Champions,2021-06-09,Kolkata,Online,10,1,5000,9000,5,False
CUST001388,Champions,2022-04-06,Hyderabad,Mobile_App,6,12,5000,9000,4,False
CUST001389,Champions,2022-02-02,Pune,Mobile_App,6,1,5000,9000,4,False
CUST001390,Champions,2020-03-06,Mumbai,Store,9,1,5000,9000,4,False
CUST001391,Champions,2022-02-26,Bangalore,Mobile_App,11,20,5000,9000,4,False
CUST001392,Champions,2022-07-01,Kolkata,Online,12,29,5000,9000,4,False
CUST001393,Champions,2021-11-30,Bangalore,Mobile_App,12,11,5000,9000,3,False
CUST001394,Champions,2021-07-04,Kolkata,Mobile_App,7,23,5000,9000,3,False
CUST001395,Champions,2022-02-13,Mumbai,Online,9,21,5000,9000,5,False
CUST001396,Champions,2021-06-28,Kolkata,Store,7,14,5000,9000,4,False
CUST001397,Champions,2020-07-12,Delhi,Store,12,21,5000,9000,4,False
CUST001398,Champions,2022-06-23,Mumbai,Store,7,2,5000,9000,3,False
CUST001399,Champions,2021-04-02,Mumbai,Store,11,1,5000,9000,4,False
CUST001400,Champions,2021-07-06,Pune,Store,7,16,5000,9000,4,False
CUST001401,Champions,2022-01-19,Chennai,Mobile_App,10,24,5000,9000,5,False
CUST001402,Champions,2020-08-30,Hyderabad,Store,11,16,5000,9000,3,False
CUST001403,Champions,2020-10-08,Mumbai,Mobile_App,10,28,5000,9000,5,False
CUST001404,Champions,2021-10-03,Kolkata,Mobile_App,9,1,5000,9000,4,False
CUST001405,Champions,2021-11-18,Kolkata,Mobile_App,8,22,5000,9000,4,False
CUST001406,Champions,2020-11-03,Kolkata,Store,12,17,5000,9000,4,False
CUST001407,Champions,2020-08-18,Hyderabad,Mobile_App,7,25,5000,9000,4,False
CUST001408,Champions,2021-07-29,Kolkata,Online,10,16,5000,9000,3,False
CUST001409,Champions,2020-09-18,Pune,Online,11,2,5000,9000,4,False
CUST001410,Champions,2020-04-04,Pune,Store,8,12,5000,9000,5,False
CUST001411,Champions,2020-02-10,Delhi,Store,12,24,5000,9000,5,False
CUST001412,Champions,2021-07-26,Pune,Online,7,27,5000,9000,4,False
CUST001413,Champions,2020-01-16,Pune,Store,11,3,5000,9000,5,False
CUST001414,Champions,2021-05-05,Pune,Mobile_App,10,22,5000,9000,3,False
CUST001415,Champions,2020-09-02,Chennai,Online,9,14,5000,9000,5,False
CUST001416,Champions,2020-11-11,Hyderabad,Online,10,28,5000,9000,4,False
CUST001417,Champions,2022-04-02,Ahmedabad,Online,7,11,5000,9000,4,False
CUST001418,Champions,2021-07-30,Pune,Mobile_App,7,0,5000,9000,4,False
CUST001419,Champions,2021-08-21,Kolkata,Online,7,6,5000,9000,4,False
CUST001420,Champions,2021-08-06,Pune,Online,10,20,5000,9000,5,False
CUST001421,Champions,2022-02-20,Ahmedabad,Mobile_App,11,23,5000,9000,4,False
CUST001422,Champions,2022-01-20,Chennai,Store,7,23,5000,9000,5,False
CUST001423,Champions,2022-06-29,Mumbai,Mobile_App,6,26,5000,9000,3,False
CUST001424,Champions,2021-11-15,Mumbai,Store,9,4,5000,9000,5,False
CUST001425,Champions,2021-12-25,Bangalore,Store,7,16,5000,9000,4,False
CUST001426,Champions,2021-09-24,Ahmedabad,Mobile_App,9,0,5000,9000,3,False
CUST001427,Champions,2021-02-25,Mumbai,Store,10,23,5000,9000,4,False
CUST001428,Champions,2020-10-20,Mumbai,Mobile_App,12,22,5000,9000,5,False
CUST001429,Champions,2020-07-02,Delhi,Store,10,4,5000,9000,3,False
CUST001430,Champions,2021-06-23,Hyderabad,Online,8,25,5000,9000,4,True
CUST001431,Champions,2021-02-19,Ahmedabad,Mobile_App,7,22,5000,9000,3,False
CUST001432,Champions,2022-04-27,Delhi,Mobile_App,12,20,5000,9000,3,True
CUST001433,Champions,2021-01-23,Kolkata,Mobile_App,9,1,5000,9000,5,True
CUST001434,Champions,2020-06-24,Delhi,Online,12,13,5000,9000,5,False
CUST001435,Champions,2021-08-02,Delhi,Mobile_App,6,7,5000,9000,3,False
CUST001436,Champions,2021-12-09,Ahmedabad,Online,6,29,5000,9000,3,False
CUST001437,Champions,2020-10-14,Mumbai,Store,12,10,5000,9000,3,False
CUST001438,Champions,2021-08-24,Bangalore,Mobile_App,12,12,5000,9000,3,False
CUST001439,Champions,2021-07-31,Pune,Mobile_App,12,27,5000,9000,4,False
CUST001440,Champions,2021-07-07,Chennai,Online,12,23,5000,9000,3,False
CUST001441,Champions,2021-12-06,Delhi,Mobile_App,11,11,5000,9000,3,True
CUST001442,Champions,2020-08-25,Delhi,Online,10,24,5000,9000,5,False
CUST001443,Champions,2021-02-10,Chennai,Store,11,8,5000,9000,4,False
CUST001444,Champions,2020-12-30,Kolkata,Online,7,21,5000,9000,5,False
CUST001445,Champions,2020-03-28,Hyderabad,Store,11,2,5000,9000,3,False
CUST001446,Champions,2021-01-24,Bangalore,Mobile_App,9,10,5000,9000,4,False
CUST001447,Champions,2020-01-06,Hyderabad,Online,8,24,5000,9000,4,False
CUST001448,Champions,2020-03-30,Bangalore,Online,9,17,5000,9000,5,False
CUST001449,Champions,2020-04-15,Mumbai,Store,8,17,5000,9000,3,False
CUST001450,Champions,2022-03-14,Chennai,Online,6,9,5000,9000,4,False
CUST001451,Champions,2020-03-27,Pune,Mobile_App,10,5,5000,9000,5,False
CUST001452,Champions,2020-05-22,Hyderabad,Online,8,15,5000,9000,3,True
CUST001453,Champions,2021-03-21,Hyderabad,Online,8,15,5000,9000,3,False
CUST001454,Champions,2020-09-09,Ahmedabad,Mobile_App,10,6,5000,9000,4,False
CUST001455,Champions,2020-11-07,Mumbai,Online,8,26,5000,9000,5,False
CUST001456,Champions,2022-06-01,Chennai,Online,8,13,5000,9000,5,False
CUST001457,Champions,2020-05-19,Hyderabad,Online,10,30,5000,9000,5,False
CUST001458,Champions,2020-11-17,Bangalore,Online,8,9,5000,9000,5,False
CUST001459,Champions,2021-05-17,Pune,Online,9,8,5000,9000,4,False
CUST001460,Champions,2021-07-31,Pune,Mobile_App,10,5,5000,9000,5,False
CUST001461,Champions,2020-01-28,Ahmedabad,Mobile_App,7,14,5000,9000,4,False
CUST001462,Champions,2020-03-11,Kolkata,Mobile_App,9,4,5000,9000,5,False
CUST001463,Champions,2020-09-15,Bangalore,Mobile_App,9,25,5000,9000,4,True
CUST001464,Champions,2021-09-04,Ahmedabad,Mobile_App,9,17,5000,9000,5,False
CUST001465,Champions,2022-06-09,Kolkata,Mobile_App,6,25,5000,9000,4,False
CUST001466,Champions,2022-04-11,Delhi,Store,12,7,5000,9000,5,False
CUST001467,Champions,2020-06-19,Mumbai,Mobile_App,11,21,5000,9000,5,False
CUST001468,Champions,2022-02-09,Chennai,Online,6,0,5000,9000,3,False
CUST001469,Champions,2021-06-06,Pune,Online,8,12,5000,9000,4,False
CUST001470,Champions,2021-08-25,Bangalore,Online,6,15,5000,9000,3,False
CUST001471,Champions,2020-03-28,Delhi,Mobile_App,7,11,5000,9000,4,False
CUST001472,Champions,2022-03-14,Pune,Mobile_App,9,11,5000,9000,4,True
CUST001473,Champions,2022-01-09,Ahmedabad,Online,6,9,5000,9000,3,False
CUST001474,Champions,2020-04-27,Mumbai,Online,11,3,5000,9000,5,False
CUST001475,Champions,2022-01-28,Pune,Mobile_App,7,17,5000,9000,3,False
CUST001476,Champions,2021-03-12,Ahmedabad,Store,12,12,5000,9000,5,False
CUST001477,Champions,2021-10-17,Kolkata,Online,6,23,5000,9000,5,False
CUST001478,Champions,2021-04-05,Kolkata,Online,6,22,5000,9000,3,False
CUST001479,Champions,2022-02-09,Delhi,Mobile_App,6,25,5000,9000,5,False
CUST001480,Champions,2020-11-29,Pune,Online,6,8,5000,9000,5,False
CUST001481,Champions,2021-06-24,Chennai,Mobile_App,9,19,5000,9000,4,False
CUST001482,Champions,2020-12-22,Chennai,Online,10,5,5000,9000,5,False
CUST001483,Champions,2020-10-31,Delhi,Mobile_App,7,10,5000,9000,3,False
CUST001484,Champions,2020-04-29,Bangalore,Online,11,4,5000,9000,5,False
CUST001485,Champions,2021-09-02,Bangalore,Mobile_App,9,13,5000,9000,3,False
CUST001486,Champions,2021-07-04,Bangalore,Mobile_App,7,15,5000,9000,4,False
CUST001487,Champions,2020-11-18,Ahmedabad,Mobile_App,6,27,5000,9000,4,False
CUST001488,Champions,2021-05-11,Bangalore,Store,12,12,5000,9000,5,False
CUST001489,Champions,2021-05-21,Kolkata,Mobile_App,9,13,5000,9000,5,False
CUST001490,Champions,2021-05-15,Bangalore,Store,10,0,5000,9000,3,False
CUST001491,Champions,2020-10-08,Pune,Mobile_App,8,5,5000,9000,4,False
CUST001492,Champions,2022-03-02,Ahmedabad,Mobile_App,10,3,5000,9000,5,False
CUST001493,Champions,2022-03-04,Chennai,Mobile_App,12,24,5000,9000,3,False
CUST001494,Champions,2021-03-27,Pune,Online,6,23,5000,9000,5,False
CUST001495,Champions,2020-10-31,Mumbai,Online,8,11,5000,9000,3,False
CUST001496,Champions,2020-04-30,Pune,Store,12,23,5000,9000,5,False
CUST001497,Champions,2022-05-31,Kolkata,Store,10,4,5000,9000,3,False
CUST001498,Champions,2022-04-04,Mumbai,Mobile_App,8,17,5000,9000,4,False
CUST001499,Champions,2020-06-21,Chennai,Mobile_App,8,9,5000,9000,5,False
CUST001500,Champions,2022-05-28,Delhi,Store,12,25,5000,9000,4,False
CUST001501,Champions,2020-10-10,Bangalore,Mobile_App,12,4,5000,9000,3,False
CUST001502,Champions,2020-11-25,Pune,Mobile_App,9,15,5000,9000,3,False
CUST001503,Champions,2020-10-02,Kolkata,Online,9,2,5000,9000,5,False
CUST001504,Champions,2022-02-26,Delhi,Online,10,23,5000,9000,4,False
CUST001505,Champions,2022-06-17,Chennai,Online,9,10,5000,9000,5,True
CUST001506,Champions,2022-03-03,Delhi,Mobile_App,9,20,5000,9000,5,False
CUST001507,Champions,2022-05-20,Delhi,Mobile_App,9,6,5000,9000,4,False
CUST001508,Champions,2021-05-21,Hyderabad,Online,12,9,5000,9000,4,False
CUST001509,Champions,2020-05-13,Ahmedabad,Online,11,24,5000,9000,3,True
CUST001510,Champions,2021-10-03,Ahmedabad,Store,6,29,5000,9000,3,False
CUST001511,Champions,2020-01-01,Kolkata,Store,11,29,5000,9000,3,False
CUST001512,Champions,2020-11-05,Bangalore,Online,6,20,5000,9000,4,False
CUST001513,Champions,2021-01-15,Bangalore,Store,9,20,5000,9000,4,False
CUST001514,Champions,2022-02-12,Pune,Online,11,2,5000,9000,5,True
CUST001515,Champions,2020-08-06,Ahmedabad,Store,7,18,5000,9000,3,False
CUST001516,Champions,2021-03-31,Mumbai,Store,11,10,5000,9000,3,False
CUST001517,Champions,2021-03-08,Bangalore,Online,6,7,5000,9000,4,True
CUST001518,Champions,2022-04-05,Delhi,Store,8,11,5000,9000,4,False
CUST001519,Champions,2022-03-03,Bangalore,Mobile_App,11,4,5000,9000,3,False
CUST001520,Champions,2020-01-09,Bangalore,Online,8,23,5000,9000,3,False
CUST001521,Champions,2020-06-04,Kolkata,Mobile_App,11,14,5000,9000,3,True
CUST001522,Champions,2020-04-12,Bangalore,Store,10,23,5000,9000,4,False
CUST001523,Champions,2021-03-15,Chennai,Store,7,8,5000,9000,5,True
CUST001524,Champions,2021-07-20,Hyderabad,Mobile_App,6,27,5000,9000,5,False
CUST001525,Champions,2020-07-29,Pune,Mobile_App,9,9,5000,9000,5,True
CUST001526,Champions,2022-03-23,Pune,Online,9,3,5000,9000,3,False
CUST001527,Champions,2021-08-31,Delhi,Mobile_App,6,11,5000,9000,4,False
CUST001528,Champions,2022-05-31,Kolkata,Online,10,21,5000,9000,3,False
CUST001529,Champions,2022-02-27,Delhi,Store,10,2,5000,9000,3,False
CUST001530,Champions,2020-02-10,Mumbai,Online,10,9,5000,9000,5,False
CUST001531,Champions,2022-02-24,Kolkata,Online,11,12,5000,9000,3,False
CUST001532,Champions,2021-07-04,Bangalore,Online,6,9,5000,9000,3,False
CUST001533,Champions,2020-07-27,Bangalore,Mobile_App,8,12,5000,9000,5,False
CUST001534,Champions,2022-05-04,Delhi,Online,11,13,5000,9000,5,False
CUST001535,Champions,2020-09-01,Mumbai,Store,6,29,5000,9000,4,False
CUST001536,Champions,2021-09-18,Mumbai,Online,11,23,5000,9000,5,False
CUST001537,Champions,2020-05-02,Mumbai,Mobile_App,7,22,5000,9000,3,False
CUST001538,Champions,2020-12-21,Hyderabad,Store,8,4,5000,9000,5,False
CUST001539,Champions,2020-10-02,Delhi,Store,8,25,5000,9000,4,False
CUST001540,Champions,2020-03-06,Hyderabad,Mobile_App,10,20,5000,9000,3,False
CUST001541,Champions,2021-06-07,Chennai,Store,9,27,5000,9000,5,False
CUST001542,Champions,2020-06-10,Hyderabad,Store,10,21,5000,9000,5,False
CUST001543,Champions,2022-01-28,Mumbai,Store,12,27,5000,9000,3,False
CUST001544,Champions,2021-04-28,Chennai,Online,7,5,5000,9000,3,False
CUST001545,Champions,2022-01-01,Kolkata,Store,8,7,5000,9000,4,False
CUST001546,Champions,2020-11-23,Hyderabad,Store,10,11,5000,9000,3,False
CUST001547,Champions,2020-02-23,Bangalore,Store,12,16,5000,9000,3,False
CUST001548,Champions,2020-03-11,Ahmedabad,Online,12,27,5000,9000,4,False
CUST001549,Champions,2021-07-20,Ahmedabad,Store,8,6,5000,9000,4,False
CUST001550,Champions,2020-11-07,Pune,Online,8,18,5000,9000,4,False
CUST001551,Champions,2022-03-05,Pune,Mobile_App,10,24,5000,9000,3,False
CUST001552,Champions,2021-02-23,Mumbai,Store,10,11,5000,9000,5,False
CUST001553,Champions,2022-06-17,Mumbai,Online,6,24,5000,9000,5,False
CUST001554,Champions,2022-01-25,Hyderabad,Store,7,16,5000,9000,3,False
CUST001555,Champions,2020-03-02,Bangalore,Mobile_App,8,2,5000,9000,3,False
CUST001556,Champions,2022-05-15,Kolkata,Mobile_App,8,14,5000,9000,5,True
CUST001557,Champions,2020-04-07,Bangalore,Mobile_App,12,12,5000,9000,3,False
CUST001558,Champions,2020-03-04,Kolkata,Mobile_App,7,7,5000,9000,4,False
CUST001559,Champions,2020-11-18,Kolkata,Mobile_App,12,23,5000,9000,4,False
CUST001560,Champions,2020-10-05,Pune,Store,7,4,5000,9000,5,False
CUST001561,Champions,2020-04-18,Bangalore,Online,9,10,5000,9000,4,False
CUST001562,Champions,2021-01-01,Pune,Online,8,14,5000,9000,4,False
CUST001563,Champions,2020-04-02,Bangalore,Mobile_App,8,26,5000,9000,5,False
CUST001564,Champions,2020-02-11,Pune,Online,7,2,5000,9000,5,False
CUST001565,Champions,2020-12-30,Kolkata,Mobile_App,6,21,5000,9000,4,False
CUST001566,Champions,2020-06-27,Mumbai,Online,12,14,5000,9000,5,False
CUST001567,Champions,2020-09-12,Delhi,Online,6,25,5000,9000,3,False
CUST001568,Champions,2020-03-04,Pune,Store,7,26,5000,9000,4,False
CUST001569,Champions,2021-10-07,Delhi,Mobile_App,10,8,5000,9000,3,True
CUST001570,Champions,2020-03-07,Pune,Mobile_App,9,25,5000,9000,3,True
CUST001571,Champions,2022-05-17,Chennai,Store,6,30,5000,9000,4,True
CUST001572,Champions,2021-08-10,Kolkata,Mobile_App,9,15,5000,9000,3,False
CUST001573,Champions,2021-03-12,Bangalore,Online,7,29,5000,9000,3,False
CUST001574,Champions,2021-04-01,Bangalore,Store,10,19,5000,9000,5,False
CUST001575,Champions,2020-10-29,Ahmedabad,Online,10,15,5000,9000,3,True
CUST001576,Champions,2021-01-27,Bangalore,Online,7,20,5000,9000,5,False
CUST001577,Champions,2022-04-01,Mumbai,Online,12,22,5000,9000,4,False
CUST001578,Champions,2022-03-11,Ahmedabad,Online,10,16,5000,9000,4,False
CUST001579,Champions,2020-07-03,Mumbai,Online,10,7,5000,9000,3,False
CUST001580,Champions,2022-03-08,Hyderabad,Store,12,15,5000,9000,5,False
CUST001581,Champions,2021-08-21,Pune,Store,6,7,5000,9000,5,False
CUST001582,Champions,2021-06-30,Mumbai,Store,10,27,5000,9000,4,False
CUST001583,Champions,2022-05-09,Bangalore,Store,7,18,5000,9000,4,False
CUST001584,Champions,2021-12-15,Chennai,Mobile_App,6,22,5000,9000,5,False
CUST001585,Champions,2021-08-04,Bangalore,Mobile_App,7,26,5000,9000,4,False
CUST001586,Champions,2020-06-28,Ahmedabad,Store,6,1,5000,9000,3,False
CUST001587,Champions,2020-01-21,Ahmedabad,Store,8,29,5000,9000,5,False
CUST001588,Champions,2020-05-13,Chennai,Mobile_App,7,29,5000,9000,4,True
CUST001589,Champions,2020-05-31,Bangalore,Store,12,16,5000,9000,4,False
CUST001590,Champions,2021-01-17,Kolkata,Mobile_App,6,10,5000,9000,4,False
CUST001591,Champions,2020-06-10,Kolkata,Mobile_App,9,20,5000,9000,4,False
CUST001592,Champions,2021-07-29,Chennai,Store,11,18,5000,9000,3,False
CUST001593,Champions,2022-01-21,Hyderabad,Store,7,23,5000,9000,3,False
CUST001594,Champions,2021-08-09,Kolkata,Mobile_App,6,5,5000,9000,5,False
CUST001595,Champions,2022-04-08,Pune,Mobile_App,10,3,5000,9000,4,False
CUST001596,Champions,2022-02-02,Delhi,Store,8,10,5000,9000,3,False
CUST001597,Champions,2020-03-31,Chennai,Online,6,8,5000,9000,3,False
CUST001598,Champions,2020-03-10,Chennai,Online,12,3,5000,9000,5,True
CUST001599,Champions,2021-01-30,Ahmedabad,Mobile_App,9,5,5000,9000,4,False
CUST001600,Champions,2021-01-22,Chennai,Mobile_App,9,3,5000,9000,4,False
CUST001601,Champions,2021-08-14,Pune,Store,9,2,5000,9000,3,False
CUST001602,Champions,2020-11-22,Hyderabad,Store,6,10,5000,9000,3,False
CUST001603,Champions,2020-06-13,Delhi,Mobile_App,6,10,5000,9000,5,False
CUST001604,Champions,2022-07-03,Ahmedabad,Mobile_App,6,13,5000,9000,5,False
CUST001605,Champions,2022-06-30,Kolkata,Store,6,3,5000,9000,4,False
CUST001606,Champions,2020-07-13,Kolkata,Mobile_App,10,23,5000,9000,5,False
CUST001607,Champions,2021-11-07,Hyderabad,Online,7,3,5000,9000,3,False
CUST001608,Champions,2021-07-16,Ahmedabad,Store,6,11,5000,9000,3,False
CUST001609,Champions,2020-10-28,Ahmedabad,Store,6,0,5000,9000,3,False
CUST001610,Champions,2020-10-25,Delhi,Online,12,3,5000,9000,4,False
CUST001611,Champions,2021-04-27,Ahmedabad,Mobile_App,8,2,5000,9000,5,False
CUST001612,Champions,2020-07-08,Chennai,Online,8,5,5000,9000,4,True
CUST001613,Champions,2021-03-26,Ahmedabad,Online,7,26,5000,9000,4,False
CUST001614,Champions,2020-06-03,Delhi,Store,11,11,5000,9000,5,False
CUST001615,Champions,2022-02-13,Pune,Mobile_App,6,26,5000,9000,4,False
CUST001616,Champions,2021-03-04,Ahmedabad,Mobile_App,7,15,5000,9000,4,True
CUST001617,Champions,2022-05-24,Mumbai,Mobile_App,10,28,5000,9000,5,False
CUST001618,Champions,2021-11-24,Bangalore,Store,12,14,5000,9000,3,False
CUST001619,Champions,2020-06-20,Pune,Store,7,1,5000,9000,4,True
CUST001620,Champions,2021-11-30,Kolkata,Store,12,20,5000,9000,3,False
CUST001621,Champions,2020-09-21,Chennai,Mobile_App,12,2,5000,9000,3,False
CUST001622,Champions,2021-02-10,Chennai,Online,10,14,5000,9000,3,False
CUST001623,Champions,2021-09-30,Kolkata,Store,9,4,5000,9000,3,False
CUST001624,Champions,2021-08-19,Delhi,Store,10,24,5000,9000,3,False
CUST001625,Champions,2022-06-07,Chennai,Online,8,12,5000,9000,5,False
CUST001626,Champions,2021-09-15,Ahmedabad,Store,7,8,5000,9000,4,False
CUST001627,Champions,2021-09-15,Kolkata,Store,9,28,5000,9000,4,False
CUST001628,Champions,2020-02-20,Ahmedabad,Online,8,0,5000,9000,4,False
CUST001629,Champions,2020-11-06,Hyderabad,Online,12,15,5000,9000,5,False
CUST001630,Champions,2022-06-08,Pune,Store,8,23,5000,9000,4,False
